Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618490388055808,0.000200019,-0.000228761,0.001577022
1654618490397986816,-0.002661015,0.002981414,-0.00331121
1654618490407918848,-0.000733424,0.004184311,-0.000212195
1654618490417850880,0.000362999,0.001343517,-0.001211945
1654618490427782912,0.001246798,-0.002303133,0.00012884
1654618490437714688,0.00060258,-0.000467682,0.002174946
1654618490447646976,0.001077072,0.001906672,0.00104171
1654618490457578240,0.000480791,0.000422492,-0.00118629
1654618490467510272,0.003195402,-1.84423E-05,0.000710347
1654618490477442304,-0.000509854,0.000399142,0.002795602
1654618490487374336,7.64951E-05,0.001486568,0.001085984
1654618490497306368,0.003588938,0.001250346,-0.001309264
1654618490507237120,0.00091738,-0.000368145,0.001544425
1654618490517169152,-0.001233921,0.002903016,-0.000763204
1654618490527101184,7.78185E-05,0.003369982,0.000123564
1654618490537033216,-0.000478782,0.003245346,0.001389897
1654618490546965248,-0.000837177,0.001864061,-0.001020207
1654618490556897280,-0.001760761,-0.000362874,0.000891676
1654618490566829312,9.70364E-05,-0.00239339,-0.004419308
1654618490576761344,-0.000152768,0.003160632,0.000605811
1654618490586693376,-4.03342E-05,0.002281534,-0.002113864
1654618490596625408,-0.000576428,-0.004369712,0.000622534
1654618490606556160,0.001688013,0.00185665,0.000194486
1654618490616488192,0.001164968,0.000294706,-0.001810076
1654618490626420224,0.00103101,0.001083632,0.000224327
1654618490636352256,-0.002662795,-0.000622389,0.001191853
1654618490646284288,0.00114748,0.00052573,0.002627599
1654618490656216064,-0.000857082,-0.001470042,-0.000865669
1654618490666148096,0.000854757,0.001858182,-0.000657465
1654618490676080128,-0.000584948,0.001977759,-0.000524041
1654618490686012160,-0.000438623,0.001261305,0.001720633
1654618490695944192,0.000963798,0.001102581,-0.00074865
1654618490705876224,-0.001447444,-0.001655691,-0.000369188
1654618490715807232,-0.000302817,-0.000287625,0.003367759
1654618490725739264,0.00022395,0.000390431,0.000589191
1654618490735671296,0.00258431,-0.001646888,0.000389987
1654618490745603328,0.001640815,0.000920154,-0.000484282
1654618490755535360,0.000554245,0.001062101,0.001251301
1654618490765467136,0.000884188,0.000747309,-0.001063512
1654618490775399168,0.000700963,-0.002157401,-0.000942072
1654618490785331200,0.000355335,-0.001325272,0.001025995
1654618490795263232,-0.000371442,0.000587676,-0.00078815
1654618490805195264,-0.001829862,-0.001584542,-0.004385876
1654618490815126272,-0.001026919,-0.001177344,0.00181423
1654618490825058304,0.001043252,0.00108073,-0.002263445
1654618490834990336,0.00072021,-0.001749944,-0.001816034
1654618490844922368,0.000367006,0.00093041,-0.002698459
1654618490854854400,-0.001384555,3.55875E-05,-0.001044103
1654618490864786176,0.001825271,0.001354724,-0.001406137
1654618490874718208,-1.28425E-05,-0.002785426,-0.001192552
1654618490884650240,0.002048714,-0.001365988,-0.000119529
1654618490894582272,0.001055088,0.000366399,-0.000416205
1654618490904514304,-0.00082659,-0.000593249,-0.000803899
1654618490914446336,0.001253073,0.000677878,-0.00089498
1654618490924377088,-0.000912458,0.000624491,-0.000232697
1654618490934309120,-6.61057E-05,0.001162716,-0.002309963
1654618490944241408,0.002544536,-0.001120217,-0.000179469
1654618490954173440,0.003938168,-0.000528729,-0.000552311
1654618490964105472,-0.004486201,-0.002194144,-0.000677505
1654618490974037248,-0.000339394,0.003012868,0.004779312
1654618490983969280,-0.0030982,0.003743544,0.001376842
1654618490993901312,-0.000927191,-0.00278706,-0.000335837
1654618491003833344,0.001817904,-0.00124825,-0.002705469
1654618491013765376,-7.69352E-05,-0.000978738,-0.002248205
1654618491023696128,-0.002608076,0.000812495,-0.001069356
1654618491033628160,0.000543242,0.000415684,0.004713165
1654618491043560192,-0.000738915,3.11204E-05,-0.00279849
1654618491053492224,-0.000696304,-0.000583537,0.000234318
1654618491063424256,0.000715142,-2.70731E-05,0.002503893
1654618491073356032,-0.001413789,0.001981217,0.00104022
1654618491083288320,-0.000582364,0.001078866,-0.002060286
1654618491093220352,-0.00011498,-0.001850611,-0.000362787
1654618491103152384,-0.00148179,-0.000278536,0.001892074
1654618491113084416,-0.00105089,-0.002803479,0.002270242
1654618491123016448,0.000401248,0.001920936,-6.17099E-05
1654618491132947200,0.001637487,0.000508129,-0.001284367
1654618491142879232,-0.001862073,-0.001808571,-0.002104434
1654618491152811264,-0.0008538,0.000310507,-0.002563829
1654618491162743296,0.00017187,-0.001746897,0.001266224
1654618491172675072,0.001081872,-0.002720016,-0.000442461
1654618491182607104,0.00127258,0.000224967,0.000479986
1654618491192539136,-0.000784179,0.000131757,0.000863748
1654618491202471168,-0.00280324,-0.003374201,0.002504901
1654618491212403200,-0.000379231,0.000752101,0.000236687
1654618491222335232,0.001129601,0.00149946,-0.000569408
1654618491232266240,0.000576463,0.001852862,0.00217924
1654618491242198272,-0.000951614,-0.000304617,0.001217227
1654618491252130304,0.002178931,-0.000195428,0.001691536
1654618491262062336,-0.001003484,-0.002953572,-0.000675135
1654618491271994368,-0.000442622,0.001526664,8.30665E-05
1654618491281926144,-0.000658189,0.003169646,0.000757868
1654618491291858176,0.000231307,-0.000331878,0.001907555
1654618491301790208,0.00274252,-0.001947653,-0.002058689
1654618491311722240,-0.000829844,-0.001058956,-0.000532965
1654618491321654272,0.001328877,-0.002350007,0.00299606
1654618491331585280,-0.00042588,-0.001374225,-9.2674E-05
1654618491341517312,0.001033571,-0.000829543,-0.00324259
1654618491351449344,-0.000819989,0.001234407,0.000475715
1654618491361381376,0.001497808,0.000720242,0.002082258
1654618491371313408,0.000433609,0.000622505,0.00115388
1654618491381245184,-0.001583504,-0.000335336,-0.000201896
1654618491391177216,0.000639703,0.001923291,-0.002135351
1654618491401109248,0.000667468,-0.000692375,0.001534128
1654618491411041280,-0.000142931,-2.61655E-06,-0.001541291
1654618491420973312,-0.000263711,-0.000993078,0.001468511
1654618491430905344,-0.000596073,0.001431997,-0.001531806
1654618491440836096,0.000391115,0.000928429,0.000287917
1654618491450768128,0.002464652,-0.000703556,0.000683662
1654618491460700672,-0.002187175,0.000797292,0.00019928
1654618491470632704,0.000124449,0.00134031,7.53207E-06
1654618491480564736,0.001189484,-0.000392759,-0.001228923
1654618491490496512,-2.09231E-05,5.59832E-05,-0.000578313
1654618491500428800,0.001477248,0.002171909,0.000534587
1654618491510360832,-0.00074809,0.002522647,-0.000724555
1654618491520292864,0.000725098,0.000567997,0.000550393
1654618491530224896,0.001156796,0.001940058,0.001883305
1654618491540155648,-0.001223493,0.00265318,-0.00062478
1654618491550087680,-2.24081E-05,-0.002043837,0.001031173
1654618491560019712,0.003612038,0.000605675,-0.001563105
1654618491569951744,0.002157953,-0.000508325,0.001622568
1654618491579883776,0.00076066,-0.002343589,0.000388282
1654618491589815808,0.001199549,-0.00150709,0.001938242
1654618491599747584,-0.001903669,-0.003022459,-0.002256081
1654618491609679616,-5.43706E-05,-0.001752397,-0.000346329
1654618491619611648,-0.000766506,-0.00065373,-0.001866034
1654618491629543680,0.001103032,-0.001126441,-0.000923808
1654618491639474944,0.000639321,-7.36469E-05,-0.002002854
1654618491649406720,0.000546377,-0.000716268,-2.94512E-05
1654618491659338752,9.04063E-05,0.003186261,0.00074076
1654618491669270784,0.000500267,-0.000326981,-0.001681918
1654618491679202816,0.000635819,0.001612396,-1.61119E-06
1654618491689134848,0.00023954,-0.000711478,-0.001625873
1654618491699066624,0.000531405,0.001312547,0.000356304
1654618491708998656,0.00116364,0.001424666,-0.001056236
1654618491718930688,-0.001877294,-0.000176522,0.000455982
1654618491728862720,-0.002934835,-0.002501196,-0.000158409
1654618491738794752,0.001167366,0.000683194,0.000392702
1654618491748725760,0.000464558,-0.00063294,0.001143713
1654618491758657792,-0.000439488,-0.000627795,-0.000240899
1654618491768589824,-0.001646166,-0.000118066,-0.001313886
1654618491778521856,-0.00122955,0.001560915,-0.00126638
1654618491788453888,0.002941226,-0.000318744,-0.000115096
1654618491798385920,0.001392199,0.000158686,-0.001194868
1654618491808317696,-0.001587345,0.001557378,0.000401697
1654618491818249728,0.000315293,-0.00090263,0.000540423
1654618491828181760,0.000965637,0.000951996,-0.002282528
1654618491838113792,-0.00264425,-0.00403202,-0.001146467
1654618491848044544,0.000442886,-0.000782164,0.001461833
1654618491857976576,-0.000694376,-0.002181612,-1.47335E-06
1654618491867908608,-0.001674952,0.000702059,0.000701601
1654618491877840640,0.002436514,-0.001495864,-0.000768163
1654618491887772672,0.000484416,1.36509E-06,0.000800439
1654618491897704960,-0.000619025,-0.003909799,0.000209429
1654618491907636736,0.000282988,-0.000700423,-0.000505097
1654618491917568768,-0.001189463,0.000782064,0.003859026
1654618491927500800,-0.002710661,-0.00184115,-0.000551169
1654618491937432832,0.002960918,-0.000641233,5.04535E-05
1654618491947364864,-0.000527822,4.05079E-06,-0.002736544
1654618491957295616,-0.000756452,-0.000593741,-0.001392815
1654618491967227648,0.0005461,0.001712823,0.001139852
