Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618750956957440,52.32169527,4.954421978,-2.475300753,0.368952246,-1,24.48428323,24.48428323
1654618751956957952,52.32166045,4.954414063,-2.457314121,0.441001033,-1,25.51276248,25.51276248
1654618752956959488,52.32162982,4.954421945,-2.463713822,1.021988234,-1,26.23285637,26.23285637
1654618753956961280,52.32164028,4.954428601,-2.453809949,0.680723443,-1,25.251603,25.251603
1654618754956962560,52.32161063,4.954429873,-2.483285497,0.560453064,-1,17.84342107,17.84342107
1654618755956964608,52.32161005,4.954419387,-2.502289313,0.266582342,-1,19.45770348,19.45770348
1654618756956966144,52.32157845,4.954444613,-2.4898402,1.172157008,-1,21.52489988,21.52489988
1654618757956968192,52.32159309,4.954427813,-2.514008904,0.529218719,-1,19.60429696,19.60429696
1654618758956970240,52.32157138,4.954450406,-2.493164977,1.002149705,-1,20.11698524,20.11698524
1654618759956972288,52.32151618,4.954476556,-2.461364605,1.877832329,171.3759852,21.15526888,21.15526888
1654618760956974592,52.3214952,4.954499185,-2.417324353,2.003191859,178.6233869,21.10371114,21.10371114
1654618761956976640,52.32152253,4.954502727,-2.424953694,0.757835875,-1,20.89123021,20.89123021
1654618762956978176,52.32155616,4.954490308,-2.459419189,0.20560083,-1,21.93847695,21.93847695
1654618763956981248,52.32156838,4.954516042,-2.462300401,0.484628442,-1,22.58913504,22.58913504
1654618764956983040,52.32155151,4.954528627,-2.452005977,0.56479445,-1,23.1617692,23.1617692
1654618765956985600,52.32156813,4.954530727,-2.434338088,0.278114422,-1,22.09272398,22.09272398
1654618766956987648,52.3216068,4.954557433,-2.441132985,0.509226993,-1,18.78937371,18.78937371
1654618767956990464,52.32159513,4.954561563,-2.445034893,0.612597869,-1,19.24236556,19.24236556
1654618768956992512,52.3215816,4.954588511,-2.443478045,0.275341922,-1,20.04303255,20.04303255
1654618769956995328,52.32155277,4.95459547,-2.433855474,1.062120849,-1,21.04104018,21.04104018
1654618770956998144,52.32154469,4.954592359,-2.437972122,1.397642627,-1,21.2893099,21.2893099
1654618771957000960,52.32156511,4.954599094,-2.446540787,0.784158225,-1,21.56109574,21.56109574
1654618772957003264,52.32158713,4.954598735,-2.463259033,0.524418229,-1,21.57650311,21.57650311
1654618773957006080,52.32156576,4.954604486,-2.474034782,1.242610018,-1,21.80151711,21.80151711
1654618774957008640,52.32152783,4.954624104,-2.478745588,1.705304083,170.0566154,22.18504342,22.18504342
1654618775957010944,52.32157488,4.954633834,-2.512385594,0.656659948,-1,21.98492754,21.98492754
1654618776957014272,52.32155023,4.95463353,-2.511321208,0.652745542,-1,22.84190666,22.84190666
1654618777957016832,52.32155298,4.954617447,-2.482759989,0.766895998,-1,21.52673723,21.52673723
1654618778957019904,52.32160319,4.9546026,-2.501942646,0.673091603,-1,17.951737,17.951737
1654618779957022464,52.32162348,4.954601487,-2.513080592,0.687826495,-1,18.35437986,18.35437986
1654618780957026048,52.3216409,4.95459703,-2.534615777,1.015324328,-1,18.84759538,18.84759538
1654618781957027840,52.32164103,4.954599608,-2.52141472,0.933301804,-1,19.32729185,19.32729185
1654618782957030912,52.32164726,4.954592235,-2.512014995,0.592523754,-1,19.42291293,19.42291293
1654618783957034240,52.32165493,4.954588193,-2.498495072,0.427767019,-1,20.15248661,20.15248661
1654618784957037312,52.32165716,4.954591257,-2.494939666,0.114155414,-1,20.47749094,20.47749094
1654618785957040128,52.32171074,4.95458717,-2.510220516,0.645796607,-1,20.53068141,20.53068141
1654618786957042944,52.32169035,4.954580847,-2.455235198,0.239360322,-1,20.96852565,20.96852565
1654618787957045248,52.32171153,4.95457753,-2.440123475,0.12152598,-1,21.64227694,21.64227694
1654618788957048320,52.32171747,4.954597989,-2.436683372,0.729618899,-1,22.13797463,22.13797463
1654618789957051392,52.32173763,4.9545877,-2.410806798,0.534899443,-1,21.97802254,21.97802254
1654618790957054720,52.32170061,4.9545202,-2.393453512,0.679853513,-1,18.38577415,18.38577415
1654618791957057792,52.32171628,4.954503875,-2.389976867,0.828507195,-1,18.58262116,18.58262116
1654618792957060864,52.32174463,4.954450647,-2.36368882,1.312506413,298.262713,18.68960081,18.68960081
1654618793957063680,52.32175649,4.954429647,-2.363935209,1.041637963,-1,19.33468682,19.33468682
1654618794957070080,52.32179768,4.954430393,-2.387549198,1.12833926,-1,19.62153965,19.62153965
1654618795957070080,52.32182944,4.95441345,-2.413527408,1.343882124,-1,20.23024042,20.23024042
1654618796957072384,52.32185022,4.954403181,-2.438345831,1.375800999,-1,20.98252863,20.98252863
1654618797957075200,52.32183086,4.954402653,-2.424463884,0.668662659,-1,21.84379179,21.84379179
1654618798957079040,52.32183883,4.954385994,-2.445337313,0.820095262,-1,22.62215527,22.62215527
