Time (s),X (µT),Y (µT),Z (µT)
1654618519228541696,-35.82204437,-41.07410431,-11.54064941
1654618519238473728,-35.83612061,-41.64781952,-11.78344727
1654618519248405504,-35.51512146,-41.73849487,-11.55938721
1654618519258337536,-35.28488159,-41.89218903,-11.48028564
1654618519268269568,-34.78818512,-41.99486542,-11.49005127
1654618519278201600,-34.45330811,-42.5129776,-11.44458008
1654618519288132352,-33.77141571,-42.76306915,-10.80657959
1654618519298064384,-33.00077057,-43.17108917,-10.88061523
1654618519307996416,-32.33943176,-43.16381073,-9.786376953
1654618519317928448,-32.33943176,-43.16381073,-9.786376953
1654618519327860480,-31.63462067,-43.78546906,-9.404663086
1654618519337792512,-30.74859619,-43.94416046,-8.835693359
1654618519347724544,-29.97351837,-44.29866791,-8.106811523
1654618519357656576,-29.23511505,-45.07083893,-7.874389648
1654618519367588608,-28.55500031,-45.13495636,-8.383850098
1654618519377520640,-28.19996643,-45.13181305,-8.282104492
1654618519387451392,-27.88562775,-45.52152252,-7.749816895
1654618519397383424,-27.69771576,-45.19858551,-6.591064453
1654618519407315456,-27.29122925,-45.78907013,-4.653320312
1654618519417247488,-26.49629211,-45.18531036,-2.944641113
1654618519427179520,-25.80774689,-45.18450165,-0.650146484
1654618519437111296,-24.83039856,-44.76221466,1.45916748
1654618519447043328,-24.28863525,-44.63785553,2.75177002
1654618519456975360,-24.00189209,-44.25133514,4.644836426
1654618519466907392,-23.55570221,-43.5752182,5.88104248
1654618519476839424,-23.43793488,-43.04625702,6.894104004
1654618519486770432,-23.2328949,-43.1939621,6.981384277
1654618519496702464,-23.28096771,-42.81250763,7.265563965
1654618519506634496,-23.63677216,-43.01631927,7.541687012
1654618519516566528,-24.09442139,-42.53929901,7.641113281
1654618519526498560,-24.75276184,-42.51369476,7.667724609
1654618519536430336,-25.27235413,-42.45667267,7.481323242
1654618519546362368,-26.01316071,-42.04076385,7.157836914
1654618519556294400,-27.20144653,-41.68276215,7.36114502
1654618519566226432,-27.48947906,-41.24417877,7.927734375
1654618519576157696,-27.88139343,-40.94714355,8.198608398
1654618519586089472,-28.35035706,-40.29969025,8.520385742
1654618519596021504,-28.86412048,-39.94204712,8.685974121
1654618519605953536,-29.35977936,-39.95759583,9.00189209
1654618519615885568,-30.08600616,-39.51150513,9.310546875
1654618519625817600,-30.39067841,-39.0790863,8.889160156
1654618519635749632,-30.98858643,-38.74532318,8.480285645
1654618519645681408,-31.27241516,-38.91240692,8.084411621
1654618519655613440,-31.65735626,-38.52650452,8.548156738
1654618519665545472,-32.03533936,-38.3878479,8.073730469
1654618519675476480,-32.50331116,-38.14597321,7.857055664
1654618519685408256,-32.39247131,-38.13256836,7.502868652
1654618519695340288,-32.72969055,-38.33342743,6.81854248
1654618519705272320,-32.7218399,-38.79733276,5.876464844
1654618519715204352,-33.33872986,-39.43669128,4.638916016
1654618519725136640,-33.08818817,-40.05028534,3.19732666
1654618519735068672,-33.1197052,-40.25117493,1.610778809
1654618519745000448,-33.11349487,-40.85217285,0.135742188
1654618519754932480,-33.41103363,-40.89395142,-0.620727539
1654618519764863488,-33.4098587,-41.03966522,-0.913696289
1654618519774795520,-33.657547,-41.10472107,-1.454223633
1654618519784727552,-34.01927185,-41.08473969,-2.205871582
