Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618632418465536,52.31649298,4.952059543,-0.610835333,1.480330395,296.8178052,4.788897803,4.788897803
1654618633418475520,52.31647328,4.95203716,0.136492913,0.96081104,257.4244893,4.78573448,4.78573448
1654618634418492160,52.31649058,4.952000287,0.140205728,1.750070597,311.951656,4.785195324,4.785195324
1654618635418509056,52.31650541,4.951971465,0.108874274,1.71936789,301.910566,4.774919887,4.774919887
1654618636418525440,52.31651809,4.951959058,-0.475138064,1.485527929,301.2506168,4.777613758,4.777613758
1654618637418863872,52.31653216,4.951952037,-0.969182629,1.500256135,321.7565332,4.776110996,4.776110996
1654618638418879488,52.316543,4.951953722,-1.431336403,0.984644088,336.1413032,4.773092113,4.773092113
1654618639418893824,52.31655876,4.951945742,-1.181856276,1.423879764,329.8466613,4.773702895,4.773702895
1654618640418905856,52.31657171,4.951925792,-1.174939457,1.5029497,308.6383731,4.769994111,4.769994111
1654618641418917632,52.31657965,4.951905369,-0.941858074,1.551816536,290.1658859,4.769264055,4.769264055
1654618642418929920,52.3165848,4.951882657,-1.306935695,1.549816921,281.1455228,4.767452471,4.767452471
1654618643418940672,52.31658986,4.951860142,-1.129388447,1.450679574,290.0461121,4.776970904,4.776970904
1654618644418950912,52.31659578,4.951840538,-0.8481682,1.455929826,288.9236641,4.774348855,4.774348855
1654618645418959616,52.31659696,4.951811518,-1.029899351,1.508120188,281.1884793,4.773713687,4.773713687
1654618646418968320,52.31660144,4.951786498,-1.054611409,1.55574209,281.583715,4.777351686,4.777351686
1654618647418976256,52.31660842,4.95177898,-1.201159958,1.436544306,294.8157912,4.77062673,4.77062673
1654618648418984448,52.31661412,4.951768491,-1.157771504,1.257161187,296.5549821,4.771666991,4.771666991
1654618649418991360,52.31661788,4.951734811,-1.203459478,1.617489099,279.2017017,4.776650301,4.776650301
1654618650418998784,52.31662317,4.951712262,-1.581238183,1.420232831,295.0528522,4.771218893,4.771218893
1654618651419004160,52.31662259,4.951673938,-1.509914702,1.703531951,283.5908862,4.767215552,4.767215552
1654618652419011328,52.31662614,4.951641236,-1.600376694,1.710504089,289.567002,4.771364008,4.771364008
1654618653419017216,52.31662582,4.951609086,-2.390829748,1.653273214,281.0836563,4.770561504,4.770561504
1654618654419022080,52.31663424,4.951598994,-2.154285409,1.120837882,297.519397,4.765823973,4.765823973
1654618655419026688,52.3166556,4.951585523,-2.002554515,1.756326467,326.3895444,4.768130414,4.768130414
1654618656419032832,52.31667137,4.95157747,-2.066268228,1.503653383,326.3771792,4.758891163,4.758891163
1654618657419037440,52.31667827,4.951566342,-2.933500816,1.512091476,319.2399254,4.759265603,4.759265603
1654618658419041024,52.31668781,4.9515612,-2.451649897,1.374680036,344.4594318,4.763951428,4.763951428
1654618659419045632,52.3166945,4.951552143,-1.931444575,1.178811676,329.1415276,4.761761104,4.761761104
1654618660419104768,52.31670641,4.951539451,-2.253616097,1.437669771,335.6748256,4.757966212,4.757966212
1654618661419053056,52.31672451,4.951524195,-1.939804253,1.553935998,337.2520125,4.763733177,4.763733177
1654618662419055872,52.31674038,4.951504695,-2.131508214,1.675405773,334.438256,4.768529544,4.768529544
1654618663419058688,52.31675068,4.951486059,-2.12502881,1.431719149,324.2664636,4.770790383,4.770790383
1654618664419061760,52.31675721,4.951463922,-2.47748523,1.537466291,315.740316,4.76085732,4.76085732
1654618665419065600,52.31676098,4.951447523,-2.406358549,1.229873158,307.1379634,4.761704132,4.761704132
1654618666419068160,52.31677015,4.951426106,-2.61400596,1.417581114,318.4887075,4.765064217,4.765064217
1654618667419070464,52.31678114,4.951410692,-2.783086875,1.36612128,328.7881781,4.7594698,4.7594698
1654618668419073280,52.31679975,4.951396032,-2.277706108,1.542780559,329.6778672,4.758239876,4.758239876
1654618669419075584,52.31681148,4.951388579,-2.33689048,1.509113809,330.67959,4.760363263,4.760363263
1654618670419076864,52.3168313,4.95137292,-2.230449143,1.774178184,335.8185526,4.758999814,4.758999814
1654618671419079680,52.31684319,4.951359686,-2.075699759,1.495986259,342.7304123,4.762771349,4.762771349
1654618672419082240,52.31685651,4.951331801,-2.574435611,1.649011502,327.2693794,4.756273224,4.756273224
1654618673419083008,52.31687639,4.951314197,-2.494983547,1.706456841,331.8972056,4.762838578,4.762838578
1654618674419085056,52.31689113,4.951301335,-2.547105738,1.454037852,329.8239721,4.759389034,4.759389034
1654618675419087616,52.31690835,4.951297244,-2.776927881,1.632793415,341.5155227,4.760034213,4.760034213
1654618676419088896,52.31691797,4.951295778,-2.843186633,1.574164175,340.6194368,4.753995856,4.753995856
1654618677419090432,52.31693077,4.951281261,-2.637594427,1.573221087,335.7802848,4.753881932,4.753881932
1654618678419091968,52.31694719,4.951270485,-2.847230914,1.732414304,340.99988,4.756029816,4.756029816
1654618679419092480,52.31695959,4.951260182,-3.1225512,1.599092681,345.482396,4.753836881,4.753836881
1654618680419093504,52.31697478,4.951250734,-3.023614418,1.745770259,341.3406154,4.753702873,4.753702873
1654618681419095552,52.31698426,4.951243754,-3.6381211,1.413394429,334.816785,4.755230399,4.755230399
1654618682419096832,52.31700007,4.951235565,-3.094129047,1.646255615,342.6586968,4.763606098,4.763606098
1654618683419098368,52.31701502,4.951225393,-2.716950186,1.531932792,335.3296224,4.757305136,4.757305136
1654618684419100672,52.31703139,4.951216696,-3.114986427,1.729784276,340.2702252,4.754828139,4.754828139
1654618685419100160,52.31704103,4.951207417,-3.019887645,1.316860354,344.4990149,4.758233518,4.758233518
1654618686419100928,52.31705736,4.951207065,-2.90150525,1.606514539,350.2988112,4.761880473,4.761880473
1654618687419102464,52.31707372,4.951197613,-2.921822239,1.835072605,346.8821943,4.761357739,4.761357739
1654618688419103744,52.31708519,4.951188515,-2.833948416,1.502621817,343.7560832,4.760226917,4.760226917
1654618689419104000,52.31710117,4.951185083,-2.324845346,1.730852027,347.3097982,4.758765756,4.758765756
1654618690419104768,52.31710994,4.951181994,-2.10264236,1.240119339,343.1020987,4.758830437,4.758830437
1654618691419105536,52.31712903,4.951189173,-0.853956827,1.312228204,0.913131018,4.76116006,4.76116006
1654618692419106560,52.31714785,4.951178244,0.252283614,1.513529172,350.1830701,4.764522135,4.764522135
1654618693419106560,52.31716167,4.951172451,0.591957675,1.391525702,350.5600156,4.765309647,4.765309647
1654618694419107840,52.31717741,4.951175512,0.443771362,1.237280447,354.5024653,4.766538971,4.766538971
1654618695419109632,52.31719597,4.951176505,0.399187111,1.59173561,355.0929534,4.766638178,4.766638178
1654618696419111936,52.31721549,4.951175042,0.385577994,1.702871862,355.7860026,4.765970728,4.765970728
1654618697419110912,52.31723007,4.951170563,0.256487255,1.489254371,355.4374469,4.766412813,4.766412813
1654618698419111424,52.31724403,4.951173573,0.542031857,1.290022066,4.391813969,4.77087839,4.77087839
1654618699419112448,52.3172568,4.951182784,0.609809271,1.339588012,18.55379133,4.769574651,4.769574651
1654618700419112960,52.31727888,4.951186629,0.765077928,1.508945253,4.654148258,4.771416812,4.771416812
1654618701419112960,52.31730008,4.951186606,-0.003765728,1.814718513,0.686283203,4.772988774,4.772988774
1654618702419113984,52.31731281,4.951186622,0.358329255,1.473397349,7.028643604,4.771714428,4.771714428
1654618703419114496,52.31732817,4.951201733,-0.056361244,1.759941764,24.18999352,4.76970439,4.76970439
1654618704419115264,52.31732975,4.951180226,-0.648008344,0.881004258,312.3115156,4.767406931,4.767406931
1654618705419114752,52.31735398,4.951181842,-0.112648988,1.655043882,357.8136185,4.770258343,4.770258343
1654618706419116032,52.31736661,4.951182492,-0.066234602,1.295192461,2.099657981,4.764999792,4.764999792
1654618707419117056,52.31738201,4.951183927,-0.149823167,1.52146322,2.674704307,4.763686287,4.763686287
1654618708419117312,52.31739643,4.951182435,-0.498757226,1.510921379,0.110706628,4.770462308,4.770462308
1654618709419117824,52.31741084,4.951178529,-0.4314539,1.527743541,358.6034131,4.769996209,4.769996209
1654618710419118336,52.31742659,4.951178146,-0.32309224,1.733855691,5.093103037,4.763222058,4.763222058
1654618711419119104,52.31743962,4.951179293,-0.348868719,1.594651479,7.779876578,4.765949031,4.765949031
1654618712419119616,52.31745418,4.951180685,-0.521668594,1.579872509,5.522864052,4.764913075,4.764913075
1654618713419119616,52.31746752,4.951184251,-0.470499766,1.478005734,4.734094347,4.772262888,4.772262888
1654618714419119616,52.31748214,4.951188819,-0.462235748,1.520237419,2.875391999,4.771922878,4.771922878
1654618715419120896,52.3175,4.951202685,-0.617806706,1.797250544,16.85819443,4.772402106,4.772402106
1654618716419121408,52.31751067,4.95119963,-0.912195295,1.520870456,3.076660268,4.775312024,4.775312024
1654618717419122176,52.31752104,4.951215276,-0.676048732,1.410418713,21.5327105,4.778348442,4.778348442
1654618718419122176,52.31752711,4.951219981,-0.79205969,1.263251576,18.22861002,4.780217462,4.780217462
1654618719419123200,52.31754767,4.951221081,-0.777768849,1.699355601,13.64709604,4.77667333,4.77667333
1654618720419123712,52.31755746,4.951239755,-0.183673665,1.38995884,44.85253555,4.77484253,4.77484253
1654618721419123968,52.31757448,4.95124955,0.02465006,1.378774691,26.08429683,4.771114974,4.771114974
1654618722419123456,52.31758788,4.951267793,0.014467658,1.468931617,37.64385374,4.767881109,4.767881109
1654618723419124736,52.31760124,4.951274423,0.122294194,1.492928909,31.67309895,4.764778539,4.764778539
1654618724419124992,52.31761323,4.951279211,-0.085494334,1.539939655,32.20742476,4.767709559,4.767709559
1654618725419125760,52.3176216,4.951294614,-0.159201413,1.592628708,36.62930809,4.761250654,4.761250654
1654618726419125248,52.31763502,4.951296792,-0.091890791,1.529295956,30.7653798,4.761105639,4.761105639
1654618727419127296,52.31764909,4.951311947,0.36203468,1.66092928,42.37626596,4.758360476,4.758360476
1654618728419127040,52.31765974,4.951315736,0.932545767,1.24568957,40.89957849,4.756510571,4.756510571
1654618729419128320,52.31767345,4.951321052,-0.512517633,1.472817125,26.64254005,4.752785749,4.752785749
1654618730419128064,52.31768601,4.951318318,0.0040891,1.278836002,19.72564933,4.754298837,4.754298837
1654618731419128576,52.31770016,4.951320225,-0.192627482,1.380111186,16.17515455,4.759613015,4.759613015
1654618732419129344,52.31771536,4.951320536,-0.833244313,1.436766178,12.27018471,4.757186056,4.757186056
1654618733419129600,52.31773383,4.951316406,-0.619981131,1.729368861,3.861325772,4.75839371,4.75839371
1654618734419128576,52.3177515,4.951306239,-0.75119695,1.580439488,354.1621816,4.762641175,4.762641175
1654618735419130112,52.31776915,4.951293332,-1.029661093,1.54788323,342.6121958,4.763678958,4.763678958
1654618736419129856,52.31778818,4.951275383,-1.231245798,1.709815917,326.28822,4.761490939,4.761490939
1654618737419131392,52.31780045,4.951257087,-1.39604318,1.517131762,325.9637045,4.761772953,4.761772953
1654618738419130880,52.31781074,4.951236383,-1.97733033,1.665118314,325.2663451,4.766523567,4.766523567
1654618739419131136,52.31781988,4.951221775,-1.962491803,1.349443706,329.52188,4.763604968,4.763604968
1654618740419131904,52.31783562,4.951202664,-2.054303983,1.627329716,326.6932115,4.761330696,4.761330696
1654618741419132416,52.31784456,4.951186413,-2.010887295,1.30975002,325.3080785,4.764531588,4.764531588
1654618742419132672,52.31786134,4.951177378,-1.50248774,1.514426312,341.1622202,4.765383154,4.765383154
1654618743419133440,52.31787588,4.951188851,-1.344220622,1.461366018,7.910797766,4.770581961,4.770581961
1654618744419134208,52.31788079,4.95120978,-1.721377014,1.400466079,39.74689984,4.767043461,4.767043461
1654618745419004928,52.31788901,4.951230175,-1.363241971,1.497929445,46.47023877,4.772786342,4.772786342
1654618746419001856,52.31789853,4.951251538,-0.890388872,1.625326112,55.78125182,4.773183424,4.773183424
1654618747418997248,52.31790308,4.951265032,-0.737898095,1.43397709,44.99029466,4.767768189,4.767768189
1654618748418995968,52.31791714,4.951281597,-1.346666906,1.676363901,39.65619551,4.767658696,4.767658696
1654618749418992128,52.31792251,4.951297497,-1.553743293,1.419321238,44.34231252,4.772880628,4.772880628
1654618750418990592,52.31793383,4.951301434,-1.722876396,1.579259617,27.19064565,4.769713491,4.769713491
1654618751418665472,52.31794646,4.951317438,-1.373524329,1.610585234,37.01053272,4.766459385,4.766459385
1654618752418670336,52.31796024,4.951330972,-1.936490699,1.520444213,45.26793413,4.770286888,4.770286888
1654618753418673152,52.3179674,4.95134574,-2.296883276,1.191697426,51.8387788,4.772923583,4.772923583
1654618754418679552,52.31797836,4.951372537,-1.986421727,1.607903495,51.07439621,4.773450133,4.773450133
1654618755418682880,52.31798258,4.951389541,-2.163781069,1.367214854,63.46460177,4.778451119,4.778451119
1654618756418688256,52.31799017,4.951408308,-2.52416017,1.457044778,66.05090221,4.780360541,4.780360541
1654618757419010816,52.31800744,4.951434248,-1.948403706,2.00522361,45.20411983,4.780230736,4.780230736
