Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618491315590144,3.300663189,-0.231095411,0.235103678
1654618491325523200,2.755212401,0.509269679,-0.749781447
1654618491335455232,2.287262802,0.007198069,-0.482187131
1654618491345388288,1.683600059,-0.490814039,-0.222615194
1654618491355320320,1.060134843,0.047237024,-0.805180306
1654618491365253120,1.157249639,-0.614953936,-1.575867888
1654618491375186176,2.102404833,-0.655599175,-2.149958045
1654618491385118208,2.480048572,-0.619085359,-2.647619832
1654618491395051264,2.05052702,-0.430617941,-3.421625708
1654618491404984320,1.44530921,-0.133507757,-4.320391286
1654618491414916352,0.61009585,0.487493954,-4.554278743
1654618491424849152,0.71557085,1.405288527,-3.917382472
1654618491434781184,1.102013917,0.654657334,-2.830082197
1654618491444713984,0.708209205,-0.559586541,-2.382122912
1654618491454647040,0.27649217,-0.516195048,-3.190946619
1654618491464579072,0.497822585,-0.291063761,-3.297528496
1654618491474512128,0.514835351,-0.321333005,-2.610961883
1654618491484445184,0.215167377,-0.671467348,-2.709852918
1654618491494377216,-0.192009113,-0.045365367,-3.434343402
1654618491504310016,-0.784153061,0.900695305,-3.613619034
1654618491514242048,-1.288573425,1.466878273,-3.147422869
1654618491524175104,-1.069465829,1.510750371,-2.241641217
1654618491534108160,-0.449098797,0.905128518,-1.091863443
1654618491544040192,-0.59789589,0.669233712,-0.449565514
1654618491553973248,-0.903754422,0.952246259,0.086575629
1654618491563906304,-1.029267464,0.69401582,1.112424007
1654618491573838336,-1.163969917,0.527668126,1.659260877
1654618491583771136,-1.955350137,0.932131398,0.660600298
1654618491593704192,-2.376362236,1.307237445,-0.356779558
1654618491603636224,-2.515198524,1.735469685,-0.462696607
1654618491613569280,-2.748894777,2.301376665,0.066195159
1654618491623501056,-3.163581357,2.793818935,0.762034872
1654618491633434112,-4.410216798,2.913933316,1.410360695
1654618491643367168,-5.466749024,2.333493374,2.489558483
1654618491653299200,-4.854930877,0.867599845,3.347730936
1654618491663232000,-4.444815357,0.360440792,2.830655224
1654618491673165056,-5.049946044,0.555087584,1.732693135
1654618491683097088,-5.315264624,0.777254297,1.009237023
1654618491693030144,-5.82526579,1.291250573,0.687500414
1654618491702962176,-6.253926339,1.382780402,1.120941646
1654618491712895232,-5.120382773,1.083835216,2.386714146
1654618491722828032,-3.528821543,0.788507848,4.100742969
1654618491732760064,-2.471751373,0.358830761,6.010871032
1654618491742693120,-1.205839855,-0.739870855,7.8556167
1654618491752626176,-1.363861443,-1.337595312,8.539688306
1654618491762558208,-2.122266509,-1.414579168,7.732390139
1654618491772491264,-2.408061161,-1.524101757,7.113619652
1654618491782423296,-2.925444144,-1.381856541,5.022950619
1654618491792356352,-3.065438474,-2.018243373,2.829232596
1654618491802289152,-2.898964736,-1.136402269,1.073653459
1654618491812220928,-2.103033263,-0.687066843,0.318529996
1654618491822154240,-1.804940747,-1.014548926,-0.686279515
1654618491832087296,-1.534615781,-1.294411578,-1.55940973
1654618491842019072,-1.110418997,-1.334304206,-1.639006707
1654618491851952128,-1.10370727,-1.435733225,-0.637405563
1654618491861884160,-1.022900797,-1.705459728,-0.155362859
1654618491871817216,-0.952117328,-1.95763786,-0.121447839
1654618491881750016,-1.038314642,-2.250904961,-0.005843707
1654618491891682048,-1.088752139,-1.53176351,-0.783189513
1654618491901615104,-0.14397833,-1.971684919,-0.665164635
1654618491911548160,0.12919306,-2.598595607,-1.716280001
1654618491921480192,-0.902683212,-1.618194712,-1.94292685
1654618491931413248,-1.523604305,-0.848464905,-1.974059765
1654618491941345280,-1.690239426,-0.898041692,-2.40468264
1654618491951278336,-1.856827185,-1.538624632,-2.697879574
1654618491961211136,-1.414633255,-2.184239101,-2.671667676
1654618491971143168,-1.165079353,-2.036689292,-2.999317575
1654618491981076224,-0.95451761,-2.125392723,-2.853164665
1654618491991009280,-0.709018752,-2.282521149,-2.681861127
