Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2)
3,775452542;5,332810364;-1,019080811;2,033820648
3,785383542;4,960684204;-1,51170639;2,083517303
3,795315542;5,689668274;-1,650767212;2,231559448
3,805246542;6,679859161;-1,554517365;2,29218338
3,815178542;7,817493439;-1,513652344;1,985920258
3,825109542;8,808283081;-1,859882355;1,292562103
3,835041542;8,976682892;-2,215093689;0,914149017
3,844972542;8,87279892;-2,52973938;0,827329559
3,854903542;9,06469986;-3,116070099;0,64590683
3,864835542;9,059909821;-3,526965637;0,680185547
3,874766542;8,563991089;-4,027524719;1,38192627
3,884698542;8,0197229;-4,817881165;1,800605621
3,894629542;7,338489532;-5,442831573;1,890718231
3,904561542;6,983278198;-5,626799011;2,120340729
3,914492542;7,437583466;-5,626050568;2,320175171
3,924424542;7,845335541;-5,430557098;2,316882019
3,934355542;8,70544693;-4,784201202;2,958896942
3,944287542;9,730066223;-4,298760681;3,843557281
3,954218542;10,03363495;-3,487747192;4,904101868
3,964149542;10,42746597;-2,672991486;5,426515503
3,974081542;10,73298065;-2,052831116;4,307592316
3,984012542;9,856403503;-0,527203674;3,093167725
3,993944542;9,510772247;1,901795197;4,157155151
4,003875542;11,39670044;3,616329803;9,50223999
4,013807542;14,51052521;4,683460693;18,14915863
4,023738542;17,59456192;5,451363831;26,1241246
4,033670542;18,48446136;5,677094421;30,27110092
4,043601542;16,31801651;7,46752121;30,08279251
4,053533542;13,04162979;9,877060547;28,2157251
4,063464542;10,22957748;10,46533722;25,96695145
4,073396542;7,04629715;10,94089828;23,7499118
4,083327542;3,63548996;10,65768723;20,60330521
4,093258542;0,333805847;9,812245331;16,89401871
4,103190542;-2,175126801;8,923842773;13,1887738
4,113121542;-3,113076324;8,072712708;9,202563171
4,123053542;-2,832110596;7,446564789;5,183720398
4,132984542;-2,444416809;7,142097931;2,015109558
4,142916542;-2,589465179;7,023394775;0,099692688
4,152847542;-2,984344025;7,067702637;-0,859213257
4,162779542;-3,509302368;7,136110382;-1,194815369
4,172710542;-3,818110199;7,161707153;-0,628842316
4,182642542;-3,133134613;7,176676025;0,357306976
4,192573542;-2,487227783;7,647147675;1,2952565
4,202505542;-2,690355377;8,328231354;1,84401535
4,212436542;-3,365451508;9,153764648;1,996997223
4,222367542;-4,614304504;9,974058838;2,199376373
4,232299542;-6,249953156;10,68777466;2,697690125
4,242230542;-7,690856781;11,34326157;3,785627747
4,252162542;-8,099656677;12,0939505;4,857249298
4,262093542;-7,082821198;12,41398499;5,24194931
4,272025542;-4,845573578;12,42730728;4,960085449
