Time (s);X (rad/s);Y (rad/s);Z (rad/s)
4,280714542;1,470339537;0,64261061;-2,309790611
4,290646542;1,32941258;1,939795852;-2,955131054
4,300577542;0,818708718;3,605841875;-3,514919281
4,310509542;0,331181645;5,143939018;-3,731119633
4,320440542;0,11445123;6,071591854;-3,513280153
4,330372542;0,27639389;5,941196918;-2,945412397
4,340303542;1,204216599;4,25898838;-2,189647913
4,350235542;2,982676506;2,215318203;-1,918769956
4,360165917;4,621143818;1,094987631;-1,910071254
4,370097917;5,258247375;1,509510636;-1,821554422
4,380028917;4,925953865;2,920129776;-1,664723516
4,389959917;4,406220913;4,351638794;-1,768467903
4,399891917;4,248532295;5,193511486;-1,916214466
4,409822917;4,331238747;5,58533144;-1,82333374
4,419754917;4,644012451;5,623496056;-1,41653192
4,429685917;5,022086143;5,192176819;-0,818234563
4,439617917;5,414851189;4,49537611;-0,182062402
4,449548917;5,761217117;3,834245443;0,337322295
4,459480917;5,863475323;3,40733552;0,592647255
4,469411917;5,453658104;3,298352718;0,658223927
4,479343917;4,522597313;3,401317596;0,700257897
4,489274917;3,256405115;3,543591738;0,63224119
4,499206917;2,026816607;3,563784599;0,294088423
4,509137917;1,03974545;3,391170502;-0,184549958
4,519069917;0,16533646;3,227696896;-0,61062485
4,529000917;-0,558181822;2,83391118;-0,816213071
4,538932917;-1,077697396;1,853770852;-0,750490785
4,548863917;-1,380000234;0,527140617;-0,472742945
4,558794917;-1,583119512;-0,693138659;-0,195076197
4,568726917;-2,005145788;-1,43917501;-0,139092058
4,578657917;-2,541468859;-1,673499107;-0,417170018
4,588589917;-3,075235367;-1,299475074;-0,945481718
4,598520917;-3,733155251;-0,618870974;-1,552092314
4,608452917;-4,410829544;-0,224141628;-1,910877585
4,618383917;-4,927702427;-0,312070429;-1,831218958
4,628315917;-5,345032692;-1,065258384;-1,423484802
4,638246917;-5,818150043;-1,774249673;-1,057568908
4,648178917;-6,446288109;-2,49640131;-0,766034484
4,658109917;-6,882137775;-3,359855175;-0,590566516
4,668041917;-6,984859467;-4,365571499;-0,436939925
4,677972917;-6,671411514;-5,21739912;-0,436566532
4,687904917;-6,170025349;-5,51342535;-0,637623191
