Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618641176197888,0.209211141,-0.74020642,2.196821213
1654618641186129920,0.133998409,-0.763425708,2.24702239
1654618641196060928,0.126131773,-0.630726576,2.221607447
1654618641205991936,0.165997967,-0.604415894,2.048397064
1654618641215923712,0.211522043,-0.644550145,1.739501238
1654618641225854976,0.141113132,-0.633141458,1.40571785
1654618641235787008,0.018119041,-0.560948908,1.111038089
1654618641245718016,-0.017145472,-0.425061643,0.826418459
1654618641255648768,-0.014790619,-0.308469653,0.561372876
1654618641265580800,-0.038738299,-0.204358429,0.321219116
1654618641275512064,-0.082012266,-0.115997143,0.142814755
1654618641285443840,-0.133132443,-0.047448177,-0.056580909
1654618641295374848,-0.13883622,-0.055530999,-0.280853093
1654618641305305856,-0.124269269,0.062980466,-0.468773484
1654618641315237888,-0.138344467,-0.011693676,-0.619143724
1654618641325168896,-0.258138508,-0.158941984,-0.725892007
1654618641335100928,-0.367532283,-0.071613751,-0.96601063
1654618641345031936,-0.358596057,0.021220578,-1.093973279
1654618641354962944,-0.245040238,0.064764552,-1.18333149
1654618641364894976,-0.107619256,0.230946064,-1.285890341
1654618641374825984,-0.008428018,0.507639766,-1.372203469
1654618641384758016,0.023548558,0.674970686,-1.463879585
1654618641394688768,-0.008509699,0.668708503,-1.535892129
1654618641404620032,-0.028127078,0.589619517,-1.540024757
1654618641414552064,0.026834322,0.454482585,-1.453997374
1654618641424482816,0.088482775,0.282129467,-1.325216293
1654618641434414848,0.028080279,0.030042952,-1.181017876
1654618641444345856,-0.096362583,-0.156366617,-1.020291328
1654618641454276864,-0.178490996,-0.264972448,-0.891106188
1654618641464208896,-0.270212948,-0.133707911,-0.970300078
1654618641474139904,-0.282080501,0.0980151,-1.494308114
1654618641484071936,-0.133520588,0.164599463,-2.412940264
1654618641494002944,-0.044136308,0.198842749,-3.279983521
1654618641503933952,-0.22185199,0.070694633,-3.296224833
1654618641513865984,-0.552179515,-0.037107907,-2.471916914
1654618641523796736,-0.788859427,-0.000922207,-1.823192
1654618641533728768,-0.916805863,-0.418139458,-1.662581444
1654618641543660544,-1.033100247,-1.27011323,-1.645493507
1654618641553591808,-1.062800765,-1.609982252,-1.74834168
1654618641563523840,-1.088662505,-1.1902318,-2.002047777
1654618641573454592,-1.100728154,-0.572595835,-2.124528646
1654618641583386624,-1.079149365,-0.217118949,-2.157353163
1654618641593317632,-1.012000918,-0.235187009,-2.186712503
1654618641603248640,-0.935993195,-0.252930045,-2.235896349
1654618641613180672,-0.839118838,-0.222034201,-2.233441114
1654618641623111680,-0.747064829,-0.273781002,-2.182347059
1654618641633043712,-0.665918291,-0.333707511,-2.257768393
1654618641642974720,-0.668635547,-0.435280204,-2.182127476
1654618641652905728,-0.665868819,-0.71739465,-2.222064495
1654618641662837760,-0.763251066,-0.739241898,-2.265402555
1654618641672768512,-0.771461248,-0.86309433,-2.152477026
1654618641682700544,-0.473887861,-1.029188752,-1.91759479
1654618641692631808,-0.371522337,-0.637224436,-1.686879873
1654618641702562816,-0.264068574,-0.427483231,-1.481326461
1654618641712494592,-0.150936946,-0.199463457,-1.482583404
1654618641722425600,0.040187731,-0.022926772,-1.39558959
1654618641732357632,0.271265775,0.03157483,-1.172994494
1654618641742288640,0.450318903,0.165784836,-0.922261059
1654618641752220672,0.538609862,0.184587032,-0.604495764
1654618641762151680,0.498435557,0.335345119,-0.300663978
1654618641772082688,0.509411156,0.430592746,-0.02507088
1654618641782014720,0.527077794,0.330384105,0.255258232
1654618641791945728,0.395137966,0.282694072,0.510187149
1654618641801877760,0.223263681,0.334533304,0.731732905
1654618641811808512,0.200458825,0.361381382,0.957868695
1654618641821739776,0.331145734,0.542580724,1.155893564
1654618641831671808,0.521326363,0.802947819,1.249464512
1654618641841602816,0.70086205,0.876790881,1.267236114
1654618641851534592,0.802646339,0.814391077,1.339160442
1654618641861465600,0.765179634,0.818491817,1.520156026
1654618641871396864,0.584627748,0.849755049,1.796483874
1654618641881328640,0.463935137,0.855010271,2.055874586
1654618641891259648,0.502755165,0.856843174,2.253586054
1654618641901191680,0.603745222,0.887290835,2.399336576
1654618641911122688,0.666351378,0.906674504,2.514882088
1654618641921053696,0.653354347,0.91360724,2.562661648
1654618641930985728,0.590798378,0.934737802,2.547237396
1654618641940916736,0.491882175,0.915067434,2.481494188
1654618641950848768,0.380246818,0.857396066,2.422838211
1654618641960779776,0.347608715,0.737947464,2.438410282
1654618641970710784,0.360286087,0.636112511,2.5005548
1654618641980642816,0.456227273,0.483383387,2.597786665
1654618641990573568,0.543214619,0.445038348,2.758451223
1654618642000505600,0.645229399,0.617749453,2.988260984
1654618642010436864,0.638572574,0.861593843,3.170938492
1654618642020367616,0.660139084,0.430702359,3.085026264
1654618642030299648,0.56702733,0.090603396,3.016869307
1654618642040230656,0.543956101,-0.041533332,2.841789007
1654618642050162688,0.511850894,-0.064411923,2.609530687
1654618642060093696,0.389679402,-0.234693632,2.380581379
1654618642070024704,0.260008514,-0.460941225,2.219949484
1654618642079956736,0.203959361,-0.522399783,2.082465172
1654618642089887744,0.192722648,-0.409393162,1.94116199
1654618642099819776,0.157352403,-0.264981389,1.826431394
1654618642109750784,0.11600817,-0.154690951,1.645629644
1654618642119681536,0.031792097,-0.238570407,1.398180723
1654618642129613568,-0.028130151,-0.404130578,1.202370405
1654618642139544832,-0.042177793,-0.543957412,1.030512094
1654618642149476864,-0.043308288,-0.651702285,0.950960636
1654618642159407616,-0.113601096,-0.750423193,0.811545193
1654618642169338624,-0.230227038,-0.76207763,0.515234172
1654618642179270656,-0.341006547,-0.633808851,0.151277214
1654618642189201664,-0.405483127,-0.350377202,-0.171010688
1654618642199133696,-0.389531851,-0.110336915,-0.475845963
