Time (s),X (µT),Y (µT),Z (µT)
1654618490537467392,-40.03295135,-1.549484253,27.76513672
1654618490547398656,-39.38907623,-1.365219116,28.66912842
1654618490557329408,-39.01035309,-1.140617371,29.24017334
1654618490567260416,-38.73316956,-1.175590515,30.13616943
1654618490577191680,-37.97658539,-0.624397278,30.25268555
1654618490587122432,-37.43295288,0.04851532,30.83319092
1654618490597054464,-36.76699829,0.465553284,32.11932373
1654618490606985472,-35.92963409,1.266036987,33.23394775
1654618490616916480,-34.62134552,2.549972534,34.1003418
1654618490626847488,-33.43759155,3.664558411,35.02124023
1654618490636778496,-32.46875,5.280815125,35.47662354
1654618490646709504,-32.46875,5.280815125,35.47662354
1654618490656640512,-32.17716217,5.578765869,35.86816406
1654618490666571520,-32.07516479,5.922492981,36.12994385
1654618490676503296,-31.91212463,6.373207092,35.70391846
1654618490686434560,-31.73434448,6.404151917,35.7288208
1654618490696365568,-31.70319366,6.380310059,35.74316406
1654618490706296320,-31.43186188,6.53302002,35.85388184
1654618490716227584,-31.42709351,6.926101685,35.57226562
1654618490726158592,-31.40052032,7.200935364,35.67285156
1654618490736089344,-31.13684845,8.16633606,35.78613281
1654618490746020608,-30.58564758,9.122039795,35.86767578
1654618490755952640,-29.96390533,9.771232605,36.41455078
1654618490765883392,-29.44480896,10.27560425,36.24487305
1654618490775814656,-28.79420471,11.30639648,35.87585449
1654618490785745408,-29.10827637,11.60448456,35.82452393
1654618490795676416,-29.66624451,11.28103638,35.56213379
1654618490805607680,-29.9441452,10.92829132,35.43786621
1654618490815538432,-30.50566101,10.53377533,35.22558594
1654618490825469440,-31.69367218,9.799194336,34.86810303
1654618490835400704,-32.56044006,8.498504639,34.29840088
1654618490845332480,-33.77425385,7.275024414,33.3302002
1654618490855263488,-34.82987976,6.471862793,32.75097656
1654618490865194496,-34.64454651,6.426841736,32.68334961
1654618490875125504,-34.83107758,6.211021423,32.7713623
1654618490885056512,-35.04227448,5.728469849,32.91516113
1654618490894987520,-34.92708588,5.430358887,32.78204346
1654618490904918528,-35.04918671,4.770950317,33.03381348
1654618490914849536,-34.9908905,4.38054657,32.95526123
1654618490924781568,-34.99182129,3.659477234,33.34997559
1654618490934712320,-34.63643646,2.991920471,33.73809814
1654618490944643584,-35.00783539,1.779785156,33.97930908
1654618490954574592,-35.28339386,0.580635071,34.29034424
1654618490964505344,-35.20198822,0.053741455,34.27801514
1654618490974436608,-35.26172638,-0.922515869,34.45068359
1654618490984367616,-35.31066895,-1.895957947,34.56890869
1654618490994298368,-35.12378693,-2.662818909,34.4609375
1654618491004230400,-35.34912109,-3.570114136,34.09039307
1654618491014161664,-35.65606689,-4.68875885,33.92706299
1654618491024092416,-35.67585754,-5.451416016,33.32623291
1654618491034023424,-36.15861511,-6.38999176,32.83947754
1654618491043954688,-36.43025208,-7.196922302,32.50665283
1654618491053885440,-36.63538361,-7.177207947,31.6217041
1654618491063816448,-36.81138611,-7.368980408,31.1741333
1654618491073747456,-37.11184692,-7.769866943,30.7769165
1654618491083679488,-37.03681183,-7.785133362,30.62780762
1654618491093610496,-36.86968231,-7.653495789,30.88885498
1654618491103541504,-36.20648956,-7.26158905,31.78137207
1654618491113472512,-35.77108002,-7.175186157,32.15789795
1654618491123403520,-35.59422302,-7.20211792,32.49884033
1654618491133334272,-35.58036041,-7.480369568,33.00646973
1654618491143265536,-35.14455414,-7.551445007,33.02807617
1654618491153196544,-34.81472015,-7.708480835,33.34490967
1654618491163128576,-34.02796936,-7.96269989,33.62896729
1654618491173059584,-33.60319519,-8.645935059,34.35955811
1654618491182990592,-32.9138031,-8.619796753,34.79138184
1654618491192921344,-32.08358765,-9.126426697,35.09710693
1654618491202852608,-31.66143036,-9.59627533,35.57470703
1654618491212783616,-31.10250092,-10.42414093,35.97460938
1654618491222714368,-30.87397766,-11.07641602,35.98968506
1654618491232645632,-30.74468994,-11.7166214,35.82867432
1654618491242576640,-30.66705322,-12.16523743,35.5144043
1654618491252508416,-30.48665619,-12.67701721,35.71575928
1654618491262439424,-30.46180725,-13.00991821,35.4453125
1654618491272370688,-29.8589859,-13.28810883,35.28051758
1654618491282301440,-29.39117432,-13.66057587,35.84173584
1654618491292232448,-29.39183044,-14.22335052,35.68121338
1654618491302163712,-29.25255585,-14.28275299,35.54998779
1654618491312094464,-28.98143768,-14.37080383,35.57965088
1654618491322025472,-28.99100494,-14.55151367,35.78076172
1654618491331957504,-29.24468994,-14.59391785,35.67456055
1654618491341888512,-29.51235199,-14.34932709,35.71063232
1654618491351819520,-29.47524261,-14.01486969,35.83813477
1654618491361750528,-29.02909088,-13.24788666,36.25689697
1654618491371681536,-28.05355835,-12.86634064,37.94494629
1654618491381612544,-27.0436554,-11.98179626,38.55212402
1654618491391542784,-26.06269836,-12.2459259,39.19769287
1654618491401473792,-25.84684753,-12.05327606,39.01062012
1654618491411405824,-25.52204132,-12.10066986,39.65301514
1654618491421336576,-24.76056671,-11.56786346,40.14904785
1654618491431267840,-24.41646576,-11.37324524,40.70129395
