Time (s);X (µT);Y (µT);Z (µT)
4,3021635;-29,25255585;-14,28275299;35,54998779
4,3120945;-28,98143768;-14,37080383;35,57965088
4,3220255;-28,99100494;-14,55151367;35,78076172
4,3319575;-29,24468994;-14,59391785;35,67456055
4,3418885;-29,51235199;-14,34932709;35,71063232
4,3518195;-29,47524261;-14,01486969;35,83813477
4,3617505;-29,02909088;-13,24788666;36,25689697
4,3716815;-28,05355835;-12,86634064;37,94494629
4,3816125;-27,0436554;-11,98179626;38,55212402
4,39154275;-26,06269836;-12,2459259;39,19769287
4,40147375;-25,84684753;-12,05327606;39,01062012
4,41140575;-25,52204132;-12,10066986;39,65301514
4,42133675;-24,76056671;-11,56786346;40,14904785
4,43126775;-24,41646576;-11,37324524;40,70129395
4,44119875;-23,90088654;-10,90899658;41,12786865
4,45112975;-23,32383728;-9,995193481;41,58282471
4,46106075;-22,59799957;-9,54801178;42,55004883
4,47099175;-21,92974854;-9,434539795;43,20739746
4,48092275;-21,15413666;-9,22164917;43,70379639
4,49085475;-20,39207458;-9,26978302;43,8190918
4,50078575;-20,19982147;-9,526100159;44,40112305
4,51071675;-19,3499527;-9,508010864;44,23730469
4,52064775;-18,80102539;-9,355003357;44,27209473
4,53057875;-18,08332825;-9,398582458;44,71557617
4,54050975;-17,66782379;-9,684524536;44,53045654
4,55044075;-17,18173981;-10,23240662;44,70196533
4,56037175;-16,99114227;-10,65630341;44,80780029
4,57030375;-16,30738831;-11,05897522;44,93737793
4,58023475;-15,53676605;-11,52784729;44,74621582
4,59016575;-15,34472656;-12,1674118;44,96801758
4,60009675;-14,75509644;-12,69927216;44,49517822
4,61002775;-14,3578186;-13,2193985;44,54266357
4,61995875;-13,81442261;-13,72847748;44,52105713
4,62988975;-13,10868073;-13,99166107;44,20910645
4,63982075;-12,70115662;-14,26425171;44,3371582
4,64975275;-12,15048981;-14,43003845;44,05072021
4,65968375;-11,61221313;-14,36057281;44,027771
4,66961475;-11,18221283;-14,47785187;43,9151001
4,67954575;-10,66105652;-14,96898651;43,98144531
4,68947675;-10,22743225;-14,90122223;43,82885742
4,69940775;-10,13748169;-15,28354645;44,003479
4,70933875;-9,875740051;-15,4810791;44,03735352
4,71926975;-9,995613098;-15,67747498;44,08929443
4,72920175;-9,797897339;-15,70290375;44,18450928
4,73913275;-9,500488281;-15,52309418;44,66101074
4,74906375;-9,724769592;-15,29059601;44,18188477
4,75899475;-9,70425415;-15,31797028;43,98114014
