Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618490150152704,1.597888502,-1.008708435,-6.022378353
1654618490160084736,3.318516492,-3.057647644,-4.403419994
1654618490170015488,2.893194703,-4.767403029,-2.143217375
1654618490179946752,0.87127197,-4.247158418,0.339668339
1654618490189877760,-0.153594661,-1.21313528,0.821292748
1654618490199808512,0.628823605,2.928421839,1.326236218
1654618490209739776,3.569194229,6.852041536,3.871464872
1654618490219670784,9.115910359,8.135085542,2.143887466
1654618490229601536,10.61716836,4.400743724,-1.266209872
1654618490239532800,9.212990511,-1.158764361,-3.334923195
1654618490249464832,7.234190408,-1.47116399,-3.703793625
1654618490259395584,4.172663721,-1.37974979,-2.827842128
1654618490269326592,2.378713401,-4.260158533,-1.871162803
1654618490279257856,2.703555467,-5.600224586,-1.049984515
1654618490289188608,3.196086906,-5.429173062,-1.384518925
1654618490299119616,5.589466878,-4.991194975,-1.951674285
1654618490309050624,9.499688265,-4.367436229,-1.991571007
1654618490318981632,11.53508532,-4.033820124,-1.153810599
1654618490328912640,6.794562237,-3.116049049,-0.513941605
1654618490338844672,-0.678193985,-2.721832401,-1.546438851
1654618490348775680,-5.408444098,-3.07293402,-1.247913349
1654618490358706688,-6.068174915,-2.789855984,-0.736718182
1654618490368637440,-5.594824097,-1.954379792,-2.425603393
1654618490378568704,-6.28816354,0.014670481,-3.987925036
1654618490388500480,-7.177406343,0.865022612,-4.837955241
1654618490398431488,-7.915627844,0.446595933,-3.826634855
1654618490408362496,-7.753756449,0.110124815,-1.515086081
1654618490418293504,-7.063198527,1.481454212,0.406158563
1654618490428225536,-6.185171269,2.717684386,1.243504549
1654618490438156544,-6.001216695,3.336346699,0.380477153
1654618490448087552,-6.551878229,3.368628885,-0.118219591
1654618490458018560,-5.818716908,2.452206762,0.123318948
1654618490467949312,-4.773743457,0.673920402,1.636186595
1654618490477880576,-4.476629473,-0.281212116,2.002619905
1654618490487811584,-3.72512836,-0.526565926,0.632264106
1654618490497742336,-2.126223028,-1.763023081,-1.089740903
1654618490507674368,-2.189057207,-2.258069555,-0.66661299
1654618490517605632,-3.804267501,-1.255056308,0.297815139
