Time (s);X (µT);Y (µT);Z (µT)
265,3673631;-38,86032104;31,30363464;8,514709473
265,3772961;-38,61236572;31,62550735;8,757202148
265,3872281;-38,07037354;31,87886047;8,358093262
265,3971611;-37,74401855;32,26520538;8,600524902
265,4070931;-37,85083008;32,34263229;8,8203125
265,4170261;-37,67945862;32,2428894;9,191833496
265,4269591;-37,5994339;32,72160339;9,088500977
265,4368911;-37,43692017;32,47572708;9,16607666
265,4468241;-37,05101013;32,58996582;9,20135498
265,4567561;-37,10243225;32,76091385;9,519897461
265,4666903;-36,98607635;32,41696548;9,84777832
265,4766233;-36,45821381;33,39357758;10,1963501
265,4865553;-36,48288727;33,40792084;10,36621094
265,4964883;-36,60067749;33,08355331;10,67565918
265,5064203;-36,35915375;33,23059845;10,37982178
265,5163533;-36,12524414;33,15233994;10,51806641
265,5262863;-36,23851013;33,35951233;10,89666748
265,5362183;-36,30675507;33,21691132;11,70477295
265,5461513;-36,05187988;33,00894165;11,51538086
265,5560833;-35,81388092;33,21224594;11,17980957
265,5660163;-35,78892517;33,25494766;10,8704834
265,5759493;-35,67050934;33,41210938;10,5345459
265,5858813;-35,54348755;33,84360123;10,17016602
265,5958143;-35,20825958;34,05776596;10,46765137
265,6057463;-35,06114197;34,26526642;10,17553711
265,6156793;-34,86564636;34,47346878;10,00408936
265,6256123;-34,98952484;34,94110107;9,528381348
265,6355443;-35,0575943;34,32738876;9,458679199
265,6454773;-35,24738312;34,4026947;9,632080078
265,6554093;-35,56130981;34,14337921;9,469848633
265,6653423;-35,8844223;33,76237869;9,684936523
265,6752753;-36,25414276;33,6744194;9,667419434
265,6852073;-36,78582001;33,04581833;9,713989258
265,6951403;-37,16657257;32,3806076;9,63092041
265,7050733;-37,6340332;32,27577209;9,445739746
265,7150053;-37,95549774;31,89578247;9,18170166
265,7249383;-38,07858276;31,86403275;9,116027832
265,7348703;-38,64100647;31,20118332;8,70892334
265,7448033;-39,20061493;30,50219727;8,959838867
265,7547363;-39,58906555;29,9892807;8,784729004
265,7646683;-40,10301971;29,42043686;8,78314209
265,7746013;-40,5123291;29,17957306;8,617675781
265,7845333;-40,83885193;28,55795288;8,190917969
265,7944663;-41,18961334;28,08275223;7,763916016
265,8043993;-41,80065155;27,56986618;7,719848633
265,8143313;-42,30830383;26,88912201;7,632629395
265,8242643;-42,39529419;26,4793129;7,811401367
265,8341963;-42,66584778;25,6241684;7,546508789
265,8441293;-43,20323181;25,2925415;6,993774414
265,8540623;-43,6758194;24,87110138;6,524108887
265,8639943;-44,06161499;24,04968262;6,425537109
265,8739273;-44,54712677;23,76332855;6,58215332
265,8838593;-44,97219849;23,11536789;6,276000977
265,8937923;-44,99465179;22,85560989;5,993408203
265,9037253;-45,11553192;22,67830276;6,067321777
265,9136573;-45,19683838;22,19811249;5,753173828
265,9235903;-45,3609848;22,21973419;5,98638916
265,9335223;-45,48867798;21,83844757;5,745422363
265,9434553;-45,68313599;21,86265564;6,504089355
265,9533883;-45,90277863;21,52855682;6,523986816
265,9633203;-45,90814209;21,34571075;6,198059082
265,9732533;-46,08128357;21,46952057;6,143371582
265,9831863;-45,93115234;21,26004028;6,034973145
265,9931183;-45,79109192;20,83219147;6,13494873
266,0030513;-46,27967834;20,77664948;6,337768555
266,0129833;-46,10269928;20,94696808;5,862304688
266,0229163;-45,69501495;21,36289215;6,31048584
266,0328493;-45,77003479;21,51223755;6,034423828
266,0427813;-45,9605484;21,80376434;6,11505127
266,0527143;-45,38114166;22,12659454;6,567443848
266,0626463;-44,96886444;22,91101837;6,570922852
266,0725793;-44,79463959;23,50692368;6,96307373
266,0825123;-44,55936432;23,6490593;7,100891113
266,0924443;-44,27125549;23,96175766;7,223449707
266,1023773;-43,99638367;24,15075302;7,417480469
266,1123093;-43,81278992;24,88455582;7,825866699
266,1222423;-43,3840332;25,91030121;8,230224609
266,1321753;-43,2002182;26,11375427;7,969604492
266,1421073;-42,69386292;26,39639664;8,033081055
266,1520403;-42,29176331;26,96062469;8,028503418
266,1619723;-41,96871185;27,34447479;8,104431152
266,1719053;-41,47236633;28,26536942;8,360900879
266,1818383;-41,4393158;28,297966;8,314697266
266,1917703;-41,16660309;28,61054611;7,997680664
266,2017033;-40,72136688;28,79078674;8,179443359
266,2116353;-40,78736877;28,83525467;8,087219238
266,2215683;-40,75276184;29,40902328;7,972900391
266,2315013;-40,68881226;29,44348145;8,003356934
266,2414333;-40,58164978;29,47542572;7,891052246
266,2513663;-40,33310699;29,4001503;7,670959473
266,2612983;-40,54931641;29,61406326;8,191101074
266,2712313;-40,30587769;29,99034119;8,024353027
266,2811643;-40,40065002;29,51397324;7,840942383
266,2910963;-40,12598419;29,40402603;8,061645508
266,3010293;-40,04685211;29,45963669;7,815185547
266,3109623;-39,9909668;29,50382233;8,589050293
266,3208943;-39,72107697;30,09143066;8,72869873
266,3308273;-39,66741943;29,88061523;8,778564453
266,3407593;-39,66741943;29,88061523;8,778564453
266,3506923;-39,68658447;29,83666229;9,479736328
266,3606253;-39,28074646;30,16432953;9,590148926
266,3705573;-39,32590485;30,17583466;10,08532715
266,3804903;-39,55665588;30,05152512;10,20336914
266,3904223;-39,41925812;30,27884674;10,21490479
266,4003553;-38,93193817;30,46625137;10,47943115
266,4102883;-38,93193817;30,46625137;10,47943115
266,4202203;-38,75626373;31,43249512;11,02600098
